,CustomerID,City,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
603,4307-KTUMW,Santa Barbara,34.457541,-119.631072,Male,No,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.9,5029.2,Yes,1,68,5543,Support
604,5440-FLBQG,Santa Barbara,34.437945,-119.77191,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.4,7318.2,Yes,1,73,4708,Support
605,7470-MCQTK,Alpaugh,35.869626,-119.498771,Female,No,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4,Yes,1,86,2655,Support
606,7488-MXJIV,Armona,36.315979,-119.710852,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,321.65,Yes,1,96,3223,Support
607,2027-FECZV,Bodfish,35.523991,-118.400432,Male,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.7,1253.9,Yes,1,92,2406,Support
608,2672-DZUOY,Buttonwillow,35.451402,-119.488413,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,25.15,Yes,1,99,5386,Support
609,3870-MQAMG,Camp Nelson,36.057458,-118.591951,Female,No,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.35,5893.15,Yes,1,90,6189,Support
610,4800-CZMPC,Delano,35.772244,-119.209689,Female,No,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.25,5037.55,Yes,1,71,4736,Support
611,7377-DMMRI,Exeter,36.301689,-119.018233,Male,No,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.8,92.45,Yes,1,89,4134,Support
612,8949-JTMAY,Mc Kittrick,35.38381,-119.730885,Female,No,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.6,2933.2,Yes,1,72,5144,Support
613,2774-LVQUS,Maricopa,34.737031,-119.460557,Female,Yes,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.05,1258.3,Yes,1,70,2596,Support
614,3211-ILJTT,Taft,35.184837,-119.402525,Male,No,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,1214.05,Yes,1,67,4469,Support
615,4612-THJBS,Terra Bella,35.939068,-119.043666,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.75,5510.65,Yes,1,93,5605,Support
616,4094-NSEDU,Tipton,36.047414,-119.344304,Female,Yes,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,Yes,1,73,4819,Support
617,5103-MHMHY,Los Osos,35.279984,-120.824288,Female,No,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,Yes,1,82,4563,Support
618,1846-XWOQN,Bradley,35.842889,-121.004862,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,70.15,Yes,1,71,2825,Competitor
619,0235-KGSLC,Buellton,34.631362,-120.238218,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,Yes,1,86,3967,Moved
620,2884-GBPFB,Morro Bay,35.369553,-120.763864,Female,No,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,2416.55,Yes,1,79,5413,Moved
621,3757-NJYBX,Nipomo,35.050345,-120.489599,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,Yes,1,65,4113,Moved
622,5136-KCKGI,Templeton,35.536115,-120.739231,Female,No,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.7,3467.0,Yes,1,76,4461,Competitor
623,3722-WPXTK,Benton,37.653947,-118.231443,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.35,88.35,Yes,1,72,4254,Competitor
624,2929-ERCFZ,Independence,36.869584,-118.189241,Female,No,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,Yes,1,80,2939,Competitor
625,7548-SEPYI,Inyokern,36.041315,-118.188235,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.25,512.45,Yes,1,74,5056,Competitor
626,8835-VSDSE,Johannesburg,35.363339,-117.637641,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.7,141.45,Yes,1,86,4559,Competitor
627,1623-NLDOT,Lancaster,34.727529,-118.153098,Female,No,Yes,No,42,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,33.55,1445.3,Yes,1,82,2044,Competitor
628,9898-KZQDZ,Lee Vining,37.890145,-119.184087,Female,Yes,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.55,3640.45,Yes,1,95,5676,Competitor
629,5236-PERKL,Pearblossom,34.445239,-117.894868,Female,No,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.95,6465.0,Yes,1,89,4738,Competitor
630,7854-FOKSF,Rosamond,34.903052,-118.411251,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.9,35.9,Yes,1,93,4747,Competitor
631,2519-FAKOD,Tehachapi,35.073777,-118.652112,Male,No,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.15,Yes,1,76,5274,Competitor
632,8263-JQAIK,Palmdale,34.598221,-117.79593,Male,Yes,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,47.5,Yes,1,77,5573,Competitor
633,7089-IVVAZ,Cantua Creek,36.488056,-120.407691,Female,No,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.35,847.3,Yes,1,71,2363,Competitor
634,2205-YMZZJ,Clovis,36.814539,-119.711868,Male,Yes,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,546.95,Yes,1,70,2015,Competitor
635,1254-IZEYF,Cutler,36.497895,-119.285484,Female,Yes,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,3186.65,Yes,1,96,5362,Competitor
636,9492-TOKRI,Dinuba,36.523619,-119.386868,Female,No,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.0,1527.35,Yes,1,97,2708,Price
637,9221-OTIVJ,Dunlap,36.789213,-119.140338,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.85,1531.4,Yes,1,86,2292,Dissatisfaction
638,3325-FUYCG,Five Points,36.397745,-120.119911,Male,No,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,106.1,2847.4,Yes,1,85,3770,Dissatisfaction
639,5908-QMGOE,Fowler,36.625792,-119.672483,Male,Yes,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,Yes,1,80,4553,Dissatisfaction
640,8481-YYXWG,Hume,36.807595,-118.901544,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.35,461.7,Yes,1,70,4584,Dissatisfaction
641,2609-IAICY,North Fork,37.244307,-119.470256,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.15,77.15,Yes,1,79,2756,Dissatisfaction
642,1740-CSDJP,Oakhurst,37.648647,-119.231447,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,Yes,1,88,2548,Dissatisfaction
643,2636-OHFMN,Orosi,36.600185,-119.175655,Male,No,Yes,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.55,201.0,Yes,1,97,3955,Price
644,1323-OOEPC,Prather,37.007238,-119.505661,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.4,5149.5,Yes,1,87,6481,Extra data charges
645,0397-GZBBC,South Dos Palos,36.959731,-120.653519,Male,Yes,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,Yes,1,85,5390,Price
646,7641-EUYET,Tranquillity,36.635661,-120.288644,Male,Yes,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.7,4541.2,Yes,1,72,5712,Dissatisfaction
647,9921-ZVRHG,Traver,36.456091,-119.486225,Female,No,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.45,1072.0,Yes,1,94,4155,Dissatisfaction
648,4701-MLJPN,Fresno,36.739385,-119.753649,Male,No,No,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,55.25,1715.65,Yes,1,78,2933,Dissatisfaction
649,9206-GVPEQ,Fresno,36.654614,-119.903674,Male,No,Yes,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.45,706.85,Yes,1,88,5212,Dissatisfaction
650,1596-BBVTG,Fresno,36.833002,-119.82947,Male,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.35,2636.05,Yes,1,79,2785,Unknown
651,8433-WXGNA,Salinas,36.722898,-121.633648,Male,No,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,189.2,Yes,1,82,4676,Unknown
652,3707-GNWHM,Carmel Valley,36.414611,-121.6386,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.25,74.25,Yes,1,93,4750,Unknown
653,8922-LIEGH,Jolon,35.930782,-121.189757,Female,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.7,2187.55,Yes,1,82,4078,Support
654,8245-UMPYT,Lockwood,35.989792,-121.055933,Female,Yes,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.4,1581.2,Yes,1,80,2688,Support
655,5186-SAMNZ,Marina,36.689582,-121.758398,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,Yes,1,77,3273,Price
656,5373-SFODM,San Lucas,36.125529,-120.864443,Male,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.25,3132.75,Yes,1,82,3041,Dissatisfaction
657,5766-ZJYBB,Brisbane,37.684694,-122.40712,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,19.4,Yes,1,66,4152,Dissatisfaction
658,8931-GJJIQ,Burlingame,37.57028,-122.365778,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.3,803.3,Yes,1,97,3520,Dissatisfaction
659,4277-PVRAN,Daly City,37.691561,-122.445202,Female,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.1,679.3,Yes,1,67,5071,Dissatisfaction
660,0022-TCJCI,Daly City,37.680844,-122.48131,Male,Yes,No,No,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),62.7,2791.5,Yes,1,92,2654,Dissatisfaction
661,0203-HHYIJ,Atherton,37.454924,-122.203168,Male,No,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.3,676.35,Yes,1,79,3779,Dissatisfaction
662,0952-KMEEH,Mountain View,37.419725,-122.062947,Male,No,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,98.15,1230.25,Yes,1,98,5525,Price
663,8178-EYZUO,San Francisco,37.789168,-122.395009,Male,No,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.7,4154.8,Yes,1,70,3378,Extra data charges
664,5130-IEKQT,San Francisco,37.794487,-122.42227,Male,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.95,2655.25,Yes,1,100,4283,Price
665,3230-WYKIR,San Francisco,37.750021,-122.415201,Male,No,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,1425.45,Yes,1,79,3306,Dissatisfaction
666,0407-BDJKB,San Francisco,37.758085,-122.434801,Male,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,5742.9,Yes,1,88,4129,Dissatisfaction
667,9600-UDOPK,San Francisco,37.770533,-122.445121,Male,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.05,2866.45,Yes,1,68,4095,Dissatisfaction
668,4074-SJFFA,San Francisco,37.760412,-122.484966,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.75,54.75,Yes,1,83,2614,Dissatisfaction
669,3269-ATYWD,San Francisco,37.800254,-122.436975,Male,Yes,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,3759.05,Yes,1,65,4892,Unknown
670,4910-GMJOT,San Francisco,37.797526,-122.464531,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,94.6,Yes,1,96,4033,Unknown
671,0354-WYROK,San Francisco,37.820894,-122.369725,Female,Yes,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,2911.3,Yes,1,98,4050,Unknown
672,7576-OYWBN,San Mateo,37.556634,-122.317723,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,231.8,Yes,1,67,2930,Price
673,5539-TMZLF,Concord,38.013825,-122.039144,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,69.75,Yes,1,69,5057,Dissatisfaction
674,4323-SADQS,Concord,37.971421,-121.971504,Male,No,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.5,279.25,Yes,1,93,3520,Dissatisfaction
675,4446-BZKHU,Pleasant Hill,37.95338,-122.076886,Male,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.55,6281.45,Yes,1,86,5011,Dissatisfaction
676,5202-IVJNU,Crockett,38.049292,-122.228415,Female,No,No,Yes,39,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),30.1,1131.3,Yes,1,72,3106,Dissatisfaction
677,5976-JCJRH,Danville,37.815459,-121.977203,Male,No,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,738.2,Yes,1,94,2162,Dissatisfaction
678,0137-OCGAB,Fairfield,38.287136,-122.02711,Female,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.2,80.2,Yes,1,90,3056,Dissatisfaction
679,3351-NQLDI,Travis Afb,38.265899,-121.939461,Female,No,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),94.35,6341.45,Yes,1,99,4348,Price
680,7593-JNWRU,Fremont,37.505768,-121.962472,Male,No,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.6,260.8,Yes,1,90,4525,Extra data charges
681,4588-YBNIB,Fremont,37.516791,-121.899117,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,91,4205,Price
682,3336-JORSO,Hayward,37.656695,-122.048361,Female,Yes,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.45,3655.45,Yes,1,80,3401,Dissatisfaction
683,5028-GZLDO,Moraga,37.827946,-122.107185,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.7,140.7,Yes,1,96,5317,Dissatisfaction
684,6861-XWTWQ,Napa,38.232389,-122.324944,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,Yes,1,90,2487,Dissatisfaction
685,6877-TJMBR,Orinda,37.873916,-122.20522,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,Yes,1,80,2627,Dissatisfaction
686,6769-DCQLI,Pope Valley,38.672708,-122.403219,Male,No,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.0,5426.85,Yes,1,85,4630,Unknown
687,2433-KMEAS,Dublin,37.713926,-121.928425,Male,No,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.45,1127.35,Yes,1,71,2445,Unknown
688,2195-ZRVAX,Rodeo,38.027218,-122.23463,Female,No,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,4045.65,Yes,1,97,3631,Unknown
689,3550-SAHFP,Saint Helena,38.581354,-122.296283,Female,No,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.35,2757.85,Yes,1,66,5456,Price
690,2011-TRQYE,Deer Park,38.554383,-122.474773,Male,No,No,No,18,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),33.5,600.0,Yes,1,82,5474,Dissatisfaction
691,4873-ILOLJ,Sunol,37.587494,-121.862856,Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.35,2238.5,Yes,1,67,5546,Dissatisfaction
692,2725-KXXWT,Vallejo,38.161321,-122.271588,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,Yes,1,86,5460,Dissatisfaction
693,9565-DJPIB,Vallejo,38.104705,-122.247387,Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.6,365.65,Yes,1,87,4689,Dissatisfaction
694,8348-HFYIV,Oakland,37.776523,-122.219268,Male,No,No,No,2,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.25,90.35,Yes,1,90,5775,Dissatisfaction
695,6849-WLEYG,Emeryville,37.83726,-122.287648,Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,Yes,1,92,2611,Dissatisfaction
696,4659-NZRUF,Oakland,37.834341,-122.26437,Female,No,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,1789.25,Yes,1,78,5830,Price
697,8429-XIBUM,Oakland,37.84551,-122.235181,Male,No,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,Yes,1,77,4694,Extra data charges
698,2608-BHKFN,Berkeley,37.863843,-122.275684,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.05,266.9,Yes,1,89,3600,Price
699,7341-LXCAF,Berkeley,37.858898,-122.240512,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,301.4,Yes,1,87,4013,Dissatisfaction
700,9462-MJUAW,Berkeley,37.897743,-122.263124,Male,No,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.4,206.6,Yes,1,92,4399,Dissatisfaction
701,8128-YVJRG,Berkeley,37.878554,-122.26609,Female,No,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.65,604.7,Yes,1,81,4513,Dissatisfaction
702,4283-FUTGF,El Sobrante,37.963995,-122.288296,Male,Yes,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.85,1471.75,Yes,1,65,3715,Dissatisfaction
703,1569-TTNYJ,Richmond,37.941456,-122.320968,Male,No,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.75,412.1,Yes,1,72,3401,Unknown
704,2397-BRLOM,San Rafael,37.972662,-122.491452,Male,Yes,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.45,583.45,Yes,1,100,3443,Unknown
705,4749-VFKVB,Inverness,38.099323,-122.945723,Female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.1,50.1,Yes,1,90,4778,Unknown
706,7598-UAASY,Marshall,38.129308,-122.834815,Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.4,151.8,Yes,1,71,4340,Support
707,7938-OUHIO,Mill Valley,37.901371,-122.572024,Male,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,293.65,Yes,1,72,3916,Support
708,8510-AWCXC,Novato,38.135897,-122.563683,Female,Yes,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,1308.1,Yes,1,65,3269,Support
709,0431-APWVY,Novato,38.067204,-122.524004,Female,No,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.1,2598.95,Yes,1,99,5958,Unknown
710,3426-NIYYL,Sausalito,37.848641,-122.515692,Male,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.55,765.5,Yes,1,66,2087,Support
711,8225-BTJAU,Stinson Beach,37.921137,-122.657562,Male,Yes,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,793.55,Yes,1,87,3856,Support
712,3387-VATUS,Aromas,36.878364,-121.629781,Male,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.85,462.8,Yes,1,69,5701,Support
713,1143-NMNQJ,Boulder Creek,37.171727,-122.142961,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.7,169.8,Yes,1,95,2187,Support
714,0415-MOSGF,Los Gatos,37.222842,-121.988727,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.4,44.4,Yes,1,76,3204,Support
715,1724-BQUHA,Los Gatos,37.233034,-121.947427,Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,477.7,Yes,1,66,2718,Support
716,4826-XTSOH,Moss Landing,36.863303,-121.781632,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.05,86.05,Yes,1,96,4843,Support
717,2495-INZWQ,San Juan Bautista,36.810568,-121.503022,Male,No,No,No,4,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.55,174.3,Yes,1,66,5605,Support
718,4139-SUGLD,Santa Clara,37.393554,-121.965114,Male,No,Yes,Yes,31,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),35.4,1077.5,Yes,1,77,2067,Support
719,6857-VWJDT,Santa Cruz,36.993451,-122.098858,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.65,95.65,Yes,1,87,3473,Support
720,5624-BQSSA,Santa Cruz,37.031404,-121.981865,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.95,20.95,Yes,1,70,4285,Support
721,2408-WITXK,San Jose,37.34667,-121.910019,Female,Yes,No,No,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,329.8,Yes,1,92,3244,Deceased
722,5577-OTWWW,San Jose,37.186141,-121.843554,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.75,297.3,Yes,1,69,2428,Moved
723,6100-QQHEB,San Jose,37.304681,-121.809955,Male,No,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1515.1,Yes,1,99,5775,Moved
724,2634-HCZGT,San Jose,37.327069,-121.916819,Male,Yes,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,60.05,3229.65,Yes,1,77,5271,Moved
